x,y,z
0.22,-0.27999999999999997,0.5
0.24,-0.27999999999999997,0.5
0.26,-0.27999999999999997,0.5
0.27999999999999997,-0.27999999999999997,0.5
0.29999999999999993,-0.27999999999999997,0.5
0.31999999999999995,-0.27999999999999997,0.5
0.33999999999999997,-0.27999999999999997,0.5
0.35999999999999993,-0.27999999999999997,0.5
0.3799999999999999,-0.27999999999999997,0.5
0.3999999999999999,-0.27999999999999997,0.5
0.41999999999999993,-0.27999999999999997,0.5
0.4399999999999999,-0.27999999999999997,0.5
0.4599999999999999,-0.27999999999999997,0.5
0.47999999999999987,-0.27999999999999997,0.5
0.49999999999999983,-0.27999999999999997,0.5
0.5199999999999998,-0.27999999999999997,0.5
0.5399999999999998,-0.27999999999999997,0.5
0.5599999999999998,-0.27999999999999997,0.5
0.5799999999999998,-0.27999999999999997,0.5
0.5999999999999999,-0.27999999999999997,0.5
0.5999999999999999,-0.23999999999999994,0.5
0.5799999999999998,-0.23999999999999994,0.5
0.5399999999999998,-0.23999999999999994,0.5
0.5199999999999998,-0.23999999999999994,0.5
0.49999999999999983,-0.23999999999999994,0.5
0.47999999999999987,-0.23999999999999994,0.5
0.4599999999999999,-0.23999999999999994,0.5
0.4399999999999999,-0.23999999999999994,0.5
0.41999999999999993,-0.23999999999999994,0.5
0.3999999999999999,-0.23999999999999994,0.5
0.3799999999999999,-0.23999999999999994,0.5
0.35999999999999993,-0.23999999999999994,0.5
0.33999999999999997,-0.23999999999999994,0.5
0.31999999999999995,-0.23999999999999994,0.5
0.29999999999999993,-0.23999999999999994,0.5
0.27999999999999997,-0.23999999999999994,0.5
0.26,-0.23999999999999994,0.5
0.24,-0.23999999999999994,0.5
0.22,-0.23999999999999994,0.5
0.22,-0.1999999999999999,0.5
0.24,-0.1999999999999999,0.5
0.26,-0.1999999999999999,0.5
0.27999999999999997,-0.1999999999999999,0.5
0.29999999999999993,-0.1999999999999999,0.5
0.31999999999999995,-0.1999999999999999,0.5
0.33999999999999997,-0.1999999999999999,0.5
0.35999999999999993,-0.1999999999999999,0.5
0.3799999999999999,-0.1999999999999999,0.5
0.3999999999999999,-0.1999999999999999,0.5
0.41999999999999993,-0.1999999999999999,0.5
0.4399999999999999,-0.1999999999999999,0.5
0.4599999999999999,-0.1999999999999999,0.5
0.47999999999999987,-0.1999999999999999,0.5
0.49999999999999983,-0.1999999999999999,0.5
0.5199999999999998,-0.1999999999999999,0.5
0.5399999999999998,-0.1999999999999999,0.5
0.5599999999999998,-0.1999999999999999,0.5
0.5799999999999998,-0.1999999999999999,0.5
0.5999999999999999,-0.1999999999999999,0.5
0.5999999999999999,-0.15999999999999986,0.5
0.5799999999999998,-0.15999999999999986,0.5
0.5599999999999998,-0.15999999999999986,0.5
0.5399999999999998,-0.15999999999999986,0.5
0.5199999999999998,-0.15999999999999986,0.5
0.49999999999999983,-0.15999999999999986,0.5
0.47999999999999987,-0.15999999999999986,0.5
0.4599999999999999,-0.15999999999999986,0.5
0.4399999999999999,-0.15999999999999986,0.5
0.41999999999999993,-0.15999999999999986,0.5
0.3999999999999999,-0.15999999999999986,0.5
0.3799999999999999,-0.15999999999999986,0.5
0.35999999999999993,-0.15999999999999986,0.5
0.33999999999999997,-0.15999999999999986,0.5
0.31999999999999995,-0.15999999999999986,0.5
0.29999999999999993,-0.15999999999999986,0.5
0.27999999999999997,-0.15999999999999986,0.5
0.26,-0.15999999999999986,0.5
0.24,-0.15999999999999986,0.5
0.22,-0.15999999999999986,0.5
0.22,-0.11999999999999983,0.5
0.24,-0.11999999999999983,0.5
0.26,-0.11999999999999983,0.5
0.27999999999999997,-0.11999999999999983,0.5
0.29999999999999993,-0.11999999999999983,0.5
0.31999999999999995,-0.11999999999999983,0.5
0.33999999999999997,-0.11999999999999983,0.5
0.35999999999999993,-0.11999999999999983,0.5
0.3799999999999999,-0.11999999999999983,0.5
0.3999999999999999,-0.11999999999999983,0.5
0.41999999999999993,-0.11999999999999983,0.5
0.4399999999999999,-0.11999999999999983,0.5
0.4599999999999999,-0.11999999999999983,0.5
0.47999999999999987,-0.11999999999999983,0.5
0.49999999999999983,-0.11999999999999983,0.5
0.5199999999999998,-0.11999999999999983,0.5
0.5399999999999998,-0.11999999999999983,0.5
0.5599999999999998,-0.11999999999999983,0.5
0.5799999999999998,-0.11999999999999983,0.5
0.5999999999999999,-0.11999999999999983,0.5
0.5999999999999999,-0.0799999999999998,0.5
0.5799999999999998,-0.0799999999999998,0.5
0.5599999999999998,-0.0799999999999998,0.5
0.5399999999999998,-0.0799999999999998,0.5
0.5199999999999998,-0.0799999999999998,0.5
0.49999999999999983,-0.0799999999999998,0.5
0.47999999999999987,-0.0799999999999998,0.5
0.4599999999999999,-0.0799999999999998,0.5
0.4399999999999999,-0.0799999999999998,0.5
0.41999999999999993,-0.0799999999999998,0.5
0.3999999999999999,-0.0799999999999998,0.5
0.3799999999999999,-0.0799999999999998,0.5
0.35999999999999993,-0.0799999999999998,0.5
0.33999999999999997,-0.0799999999999998,0.5
0.31999999999999995,-0.0799999999999998,0.5
0.29999999999999993,-0.0799999999999998,0.5
0.27999999999999997,-0.0799999999999998,0.5
0.26,-0.0799999999999998,0.5
0.24,-0.0799999999999998,0.5
0.22,-0.0799999999999998,0.5
0.22,-0.03999999999999976,0.5
0.24,-0.03999999999999976,0.5
0.26,-0.03999999999999976,0.5
0.27999999999999997,-0.03999999999999976,0.5
0.29999999999999993,-0.03999999999999976,0.5
0.31999999999999995,-0.03999999999999976,0.5
0.33999999999999997,-0.03999999999999976,0.5
0.35999999999999993,-0.03999999999999976,0.5
0.3799999999999999,-0.03999999999999976,0.5
0.3999999999999999,-0.03999999999999976,0.5
0.41999999999999993,-0.03999999999999976,0.5
0.4399999999999999,-0.03999999999999976,0.5
0.4599999999999999,-0.03999999999999976,0.5
0.47999999999999987,-0.03999999999999976,0.5
0.49999999999999983,-0.03999999999999976,0.5
0.5199999999999998,-0.03999999999999976,0.5
0.5399999999999998,-0.03999999999999976,0.5
0.5799999999999998,-0.03999999999999976,0.5
0.5999999999999999,-0.03999999999999976,0.5
0.5999999999999999,2.7755575615628914e-16,0.5
0.5799999999999998,2.7755575615628914e-16,0.5
0.5599999999999998,2.7755575615628914e-16,0.5
0.5399999999999998,2.7755575615628914e-16,0.5
0.5199999999999998,2.7755575615628914e-16,0.5
0.49999999999999983,2.7755575615628914e-16,0.5
0.47999999999999987,2.7755575615628914e-16,0.5
0.4599999999999999,2.7755575615628914e-16,0.5
0.4399999999999999,2.7755575615628914e-16,0.5
0.41999999999999993,2.7755575615628914e-16,0.5
0.3999999999999999,2.7755575615628914e-16,0.5
0.3799999999999999,2.7755575615628914e-16,0.5
0.35999999999999993,2.7755575615628914e-16,0.5
0.33999999999999997,2.7755575615628914e-16,0.5
0.31999999999999995,2.7755575615628914e-16,0.5
0.29999999999999993,2.7755575615628914e-16,0.5
0.27999999999999997,2.7755575615628914e-16,0.5
0.26,2.7755575615628914e-16,0.5
0.24,2.7755575615628914e-16,0.5
0.22,2.7755575615628914e-16,0.5
0.22,0.04000000000000031,0.5
0.24,0.04000000000000031,0.5
0.26,0.04000000000000031,0.5
0.27999999999999997,0.04000000000000031,0.5
0.29999999999999993,0.04000000000000031,0.5
0.31999999999999995,0.04000000000000031,0.5
0.33999999999999997,0.04000000000000031,0.5
0.35999999999999993,0.04000000000000031,0.5
0.3799999999999999,0.04000000000000031,0.5
0.3999999999999999,0.04000000000000031,0.5
0.41999999999999993,0.04000000000000031,0.5
0.4399999999999999,0.04000000000000031,0.5
0.4599999999999999,0.04000000000000031,0.5
0.47999999999999987,0.04000000000000031,0.5
0.49999999999999983,0.04000000000000031,0.5
0.5199999999999998,0.04000000000000031,0.5
0.5399999999999998,0.04000000000000031,0.5
0.5599999999999998,0.04000000000000031,0.5
0.5799999999999998,0.04000000000000031,0.5
0.5999999999999999,0.04000000000000031,0.5
0.5999999999999999,0.08000000000000035,0.5
0.5799999999999998,0.08000000000000035,0.5
0.5599999999999998,0.08000000000000035,0.5
0.5399999999999998,0.08000000000000035,0.5
0.5199999999999998,0.08000000000000035,0.5
0.49999999999999983,0.08000000000000035,0.5
0.47999999999999987,0.08000000000000035,0.5
0.4599999999999999,0.08000000000000035,0.5
0.4399999999999999,0.08000000000000035,0.5
0.41999999999999993,0.08000000000000035,0.5
0.3999999999999999,0.08000000000000035,0.5
0.3799999999999999,0.08000000000000035,0.5
0.35999999999999993,0.08000000000000035,0.5
0.33999999999999997,0.08000000000000035,0.5
0.31999999999999995,0.08000000000000035,0.5
0.29999999999999993,0.08000000000000035,0.5
0.27999999999999997,0.08000000000000035,0.5
0.26,0.08000000000000035,0.5
0.24,0.08000000000000035,0.5
0.22,0.08000000000000035,0.5
0.22,0.12000000000000038,0.5
0.26,0.12000000000000038,0.5
0.27999999999999997,0.12000000000000038,0.5
0.29999999999999993,0.12000000000000038,0.5
0.31999999999999995,0.12000000000000038,0.5
0.35999999999999993,0.12000000000000038,0.5
0.3799999999999999,0.12000000000000038,0.5
0.3999999999999999,0.12000000000000038,0.5
0.41999999999999993,0.12000000000000038,0.5
0.4399999999999999,0.12000000000000038,0.5
0.4599999999999999,0.12000000000000038,0.5
0.47999999999999987,0.12000000000000038,0.5
0.49999999999999983,0.12000000000000038,0.5
0.5199999999999998,0.12000000000000038,0.5
0.5399999999999998,0.12000000000000038,0.5
0.5599999999999998,0.12000000000000038,0.5
0.5799999999999998,0.12000000000000038,0.5
0.5999999999999999,0.12000000000000038,0.5
0.5799999999999998,0.16000000000000042,0.5
0.5599999999999998,0.16000000000000042,0.5
0.5399999999999998,0.16000000000000042,0.5
0.5199999999999998,0.16000000000000042,0.5
0.49999999999999983,0.16000000000000042,0.5
0.47999999999999987,0.16000000000000042,0.5
0.4599999999999999,0.16000000000000042,0.5
0.4399999999999999,0.16000000000000042,0.5
0.41999999999999993,0.16000000000000042,0.5
0.3999999999999999,0.16000000000000042,0.5
0.3799999999999999,0.16000000000000042,0.5
0.35999999999999993,0.16000000000000042,0.5
0.33999999999999997,0.16000000000000042,0.5
0.31999999999999995,0.16000000000000042,0.5
0.29999999999999993,0.16000000000000042,0.5
0.27999999999999997,0.16000000000000042,0.5
0.26,0.16000000000000042,0.5
0.24,0.16000000000000042,0.5
0.22,0.16000000000000042,0.5
0.22,0.20000000000000046,0.5
0.24,0.20000000000000046,0.5
0.26,0.20000000000000046,0.5
0.27999999999999997,0.20000000000000046,0.5
0.29999999999999993,0.20000000000000046,0.5
0.31999999999999995,0.20000000000000046,0.5
0.33999999999999997,0.20000000000000046,0.5
0.35999999999999993,0.20000000000000046,0.5
0.3799999999999999,0.20000000000000046,0.5
0.3999999999999999,0.20000000000000046,0.5
0.41999999999999993,0.20000000000000046,0.5
0.4399999999999999,0.20000000000000046,0.5
0.4599999999999999,0.20000000000000046,0.5
0.47999999999999987,0.20000000000000046,0.5
0.49999999999999983,0.20000000000000046,0.5
0.5199999999999998,0.20000000000000046,0.5
0.5399999999999998,0.20000000000000046,0.5
0.5599999999999998,0.20000000000000046,0.5
0.5799999999999998,0.20000000000000046,0.5
0.5999999999999999,0.20000000000000046,0.5
0.47999999999999987,0.2400000000000005,0.5
0.4599999999999999,0.2400000000000005,0.5
0.4399999999999999,0.2400000000000005,0.5
0.41999999999999993,0.2400000000000005,0.5
0.3999999999999999,0.2400000000000005,0.5
0.3799999999999999,0.2400000000000005,0.5
0.35999999999999993,0.2400000000000005,0.5
0.33999999999999997,0.2400000000000005,0.5
0.31999999999999995,0.2400000000000005,0.5
0.29999999999999993,0.2400000000000005,0.5
0.27999999999999997,0.2400000000000005,0.5
0.26,0.2400000000000005,0.5
0.24,0.2400000000000005,0.5
0.22,0.2400000000000005,0.5
0.22,0.2800000000000005,0.5
0.24,0.2800000000000005,0.5
0.26,0.2800000000000005,0.5
0.27999999999999997,0.2800000000000005,0.5
0.29999999999999993,0.2800000000000005,0.5
0.31999999999999995,0.2800000000000005,0.5
0.33999999999999997,0.2800000000000005,0.5
0.35999999999999993,0.2800000000000005,0.5
0.3799999999999999,0.2800000000000005,0.5
0.3999999999999999,0.2800000000000005,0.5
0.41999999999999993,0.2800000000000005,0.5
0.4399999999999999,0.2800000000000005,0.5
0.4599999999999999,0.2800000000000005,0.5
0.47999999999999987,0.2800000000000005,0.5
