x,y,z,joint_names,joint_positions
0.55,-0.24249999999999997,0.8224999999999999,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9113232563;-1.8928546223;-0.8364674079;5.8709146842;-4.4821195830;-1.3962634004
0.55,-0.24249999999999997,0.7824999999999999,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.3718620176;-1.8521257856;-0.9998460801;-0.2896207876;-4.4821196161;-1.7453292513
0.55,-0.24249999999999997,0.7424999999999998,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9113232887;-1.8272775042;-1.1369399811;-0.1773751680;-4.4821196155;-1.6580627894
0.55,-0.24249999999999997,0.7024999999999998,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9113232867;-2.0852149068;-0.2981056790;-3.8998647140;-1.8010656955;-4.7123889512
0.55,-0.24249999999999997,0.6824999999999998,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9113232941;4.2765220244;-0.4942538210;-3.7822682026;4.4821196207;-4.6251225137
0.55,-0.24249999999999997,0.6624999999999998,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.3718620127;-1.8128062617;-1.3601907245;0.0314043328;-4.4821196213;4.6251225177
0.55,-0.24249999999999997,0.6424999999999997,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.3718620314;-1.8155151613;-1.4078548268;0.0817773348;-4.4821196025;4.5378560555
0.55,-0.24249999999999997,0.6224999999999997,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.3718620226;-1.8205789324;-1.4527319190;0.1317181980;1.8010656958;-1.7453292520
0.55,-0.24249999999999997,0.6024999999999997,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9113232878;-1.8695481191;-0.9246462500;-3.4889909240;-1.8010656932;1.3962634646
0.55,-0.24249999999999997,0.5824999999999997,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9113238555;-1.8516441414;-1.0020787953;-3.4294623705;-1.8010651249;-4.8869219051
0.55,-0.24249999999999997,0.5624999999999997,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9113232125;-1.8376331839;-1.0731009402;2.9107341238;-1.8010657679;1.3962634009
0.55,-0.24249999999999997,0.5424999999999996,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9113232852;-1.8270043786;-1.1388433294;2.9658477077;4.4821196120;1.3962634011
0.55,-0.24249999999999997,0.5224999999999996,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.3718620092;-1.8194193718;-1.2000755983;3.0194949803;-1.8010656825;1.4835299105
0.55,-0.24249999999999997,0.5024999999999996,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.3718621890;-1.8146387406;-1.2573611492;3.0719998894;-1.8010658622;1.5707963262
0.55,-0.19999999999999996,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.2855849824;-1.7667909285;-1.3229253194;-3.1934690595;-1.7147886556;-4.7123889806
0.55,-0.17999999999999997,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,5.6245777071;4.8888574677;1.3463738978;0.0479539428;0.9121887254;-4.5378560565
0.55,-0.15999999999999998,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.2002951036;4.5535956370;-1.3672480979;3.0968377678;-1.6294987768;1.5707963259
0.55,-0.12,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.5504133109;-1.4415888627;1.4014390450;0.0401498177;-5.2628022914;1.3962634019
0.55,-0.1,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.0669712700;-1.6882027097;-1.4148138480;3.1030165494;-1.4961749444;1.4835298618
0.55,-0.08000000000000002,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.2614938040;4.6047195199;-1.4257371746;-3.1789823032;4.8322901181;-4.8869222536
0.55,-0.060000000000000026,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.4301826325;-1.4707524541;1.4342193662;0.0365330879;1.1406136943;-4.7996554426
0.55,-0.040000000000000036,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,5.8953627154;4.8069565668;1.4402726121;0.0359561295;-5.1002115739;1.3962633986
0.55,-0.020000000000000046,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-2.8858139783;4.6211192556;-1.4439024925;3.1059685440;-1.3150176514;-4.8869219060
0.55,-5.551115123125783e-17,0.49999999999999994,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,5.9827259770;-1.4806283737;1.4451123117;0.0355160674;1.2703369957;1.5707963132
