x,y,z,reachable,message,yaw,qx,qy,qz,qw,joint_names,joint_positions
0.22,-0.1999999999999999,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.8686800273;-1.0286914926;-1.9255906719;4.5250792426;-4.7123887944;4.4394768784
0.22,-0.17999999999999988,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,2.9439621856;5.2907755924;-1.9405642093;4.5037702504;-4.7123889797;4.5147585126
0.22,-0.15999999999999986,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-3.2582754941;-1.4408884407;-1.6607099156;-4.7523832161;4.7123887059;1.4541147089
0.22,-0.13999999999999985,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.1032888600;-2.2156970021;1.9645774019;-1.3196767123;-1.5707964034;3.6091001370
0.22,-0.11999999999999983,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.0602188486;-2.2450898423;1.9737670027;-1.2994734870;-1.5707963269;3.6521701322
0.22,-0.09999999999999981,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.2992479157;4.9265453161;-1.7293180447;-4.7680238978;4.7123880292;-4.5547337581
0.22,-0.0799999999999998,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-2.8845521113;-0.8478867297;-1.9870366349;4.4057196882;-4.7123889875;4.9694295243
0.22,-0.059999999999999776,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.8905885491;3.9713082049;1.9913727231;-1.2502919444;-1.5707960669;-2.4613848771
0.22,-0.03999999999999976,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.6004186146;-0.8163089468;-1.9943519557;4.3814572293;1.5707963263;-1.1119703656
0.22,-0.01999999999999974,0.5,1,success,1.5707963267948966,0.7071067811865476,-0.7071067811865475,0.0,-0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.7384438055;-2.3335129670;1.9960875843;-1.2333709473;-1.5707963084;-0.7384437976
0.22,2.7755575615628914e-16,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.7925007676;5.4778811689;-1.9966569509;4.3727574163;-4.7123889809;5.3632970946
0.22,0.020000000000000295,0.5,1,success,1.5707963267948966,0.7071067811865476,-0.7071067811865475,0.0,-0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.5571236724;-2.3335129615;1.9960877015;-1.2333712800;-1.5707962893;-0.5571236636
0.22,0.04000000000000031,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,3.9601256248;5.4668763652;-1.9943519557;4.3814572215;-4.7123889787;5.5309219512
0.22,0.06000000000000033,0.5,1,success,1.5707963267948966,0.7071067811865476,-0.7071067811865475,0.0,-0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,4.0321813259;-0.8297156775;-1.9913726906;4.3918846963;-4.7123889796;-5.3925966343
0.22,0.08000000000000035,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.2570407828;-2.2937059524;1.9870366963;-1.2641270015;-1.5707961617;4.4553481971
0.22,0.10000000000000037,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-2.1306848367;4.9265435130;-1.7293166778;-4.7680231744;-1.5707963293;2.5817041421
0.22,0.12000000000000038,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-0.0615190760;-2.2450903065;1.9737691432;-1.2994814461;4.7123848888;4.6508681095
0.22,0.1400000000000004,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,0.0301695343;-1.7314468236;1.6866267741;1.6156163765;1.5707963266;1.6009658612
0.22,0.16000000000000042,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,0.1166829640;4.5824818028;1.6607104806;-4.6723959564;1.5707963265;-4.5957060162
0.22,0.18000000000000044,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,0.1976305625;4.6153273216;1.6318982147;1.6067560879;1.5707965660;1.7684268895
0.22,0.20000000000000046,0.5,1,success,-1.5707963267948966,0.7071067811865476,0.7071067811865475,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,-1.9388713139;-1.0286882453;-1.9255924346;4.5250819615;1.5707964632;-1.9388712501
0.22,0.22000000000000047,0.5,1,success,0.0,1.0,0.0,0.0,0.0,shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint,4.3697590717;3.4212563774;1.9085700586;-3.7590297425;1.5707964680;5.9405553992
